Node1,Node2,MinimumDistance,MaximumDistance,AverageDistance,StdDev,Label
1218,1219,430.3399,601.7356,528.8762,40.08545,1
1219,1712,0.89465845,101.40998,36.858894,15.733088,1
1220,1441,180.07935,280.74417,227.3749,17.624102,1
1220,2585,1.670441,38.19196,15.081146,6.182467,1
1235,1256,46.895267,178.34103,108.557655,24.71351,1
1240,1241,18.642092,89.57417,49.25937,15.5514345,1
1240,1242,4.2653275,56.189037,25.084585,8.6376705,1
1240,1911,4.2653275,56.189037,25.084585,8.6376705,1
1240,2242,21.001213,85.69342,54.030186,9.628041,1
1241,1242,4.8051324,86.96781,41.198498,16.457361,1
1241,1279,7.9979835,38.224304,20.041323,7.199031,1
1241,1584,0.51122,54.689987,22.071907,10.017293,1
1241,1911,0.51122,54.689987,22.071907,10.017293,1
1241,1783,1.0865605,51.164707,23.813889,9.648053,1
1242,1582,16.80322,97.85709,48.77654,13.6831875,1
1242,1585,20.86338,82.13731,46.73124,11.264897,1
1242,1908,19.732426,121.66565,71.00413,17.390057,1
1242,1909,2.0848162,94.58093,48.98637,17.103306,1
1242,1911,2.0848162,94.58093,48.98637,17.103306,1
1242,2407,19.102114,65.339226,37.933094,10.088199,1
1244,1571,19.102114,65.339226,37.933094,10.088199,1
1244,1592,12.4084635,111.16728,53.532276,20.539137,1
1244,1593,26.809484,192.28265,87.6018,32.53156,1
1244,2628,26.809484,192.28265,87.6018,32.53156,1
1245,1539,23.797964,147.64934,87.14729,22.876684,1
1245,1747,8.496554,138.23718,63.766224,21.696672,1
1245,1803,8.496554,138.23718,63.766224,21.696672,1
1245,1839,0.5633024,129.68294,52.27062,21.780941,1
1250,1268,91.21208,160.95857,124.557556,15.324415,1
1251,1252,4.51177,97.38416,35.854424,15.963327,1
1251,1253,4.0211983,98.70113,47.02493,16.655512,1
1251,1421,120.02423,266.34177,192.11304,24.833988,1
1251,1440,267.76627,434.345,348.8423,30.934761,1
1251,1445,16.275505,143.00531,83.16566,19.846281,1
1251,1446,34.202038,142.0053,92.27961,17.281494,1
1253,1420,16.145834,121.9579,71.946846,16.083088,1
1254,1255,3.6126497,163.27763,75.856766,31.390915,1
1255,2688,13.908259,165.19174,96.39717,27.017319,1
1261,1262,44.95742,95.405205,72.44103,10.5851555,1
1261,1564,44.95742,95.405205,72.44103,10.5851555,1
1261,1277,34.396507,112.729645,71.15555,14.437872,1
1261,1565,2.1624744,54.86191,31.82549,9.711332,1
1261,1570,2.0491242,92.83331,49.149685,15.874655,1
1262,1278,22.491982,70.905624,48.32901,8.411057,1
1262,1564,22.491982,70.905624,48.32901,8.411057,1
1262,1607,9.227754,47.71224,29.585098,7.2742114,1
1262,1565,46.437363,63.84249,55.289497,3.806852,1
1262,1570,5.3209796,62.19382,35.924957,10.8477545,1
1262,1566,7.7897577,67.43167,30.410543,10.067984,1
1263,1268,25.661655,159.2703,88.55918,29.87201,1
1263,2611,8.310095,111.013824,51.59465,21.40781,1
1264,1301,323.68973,423.1063,372.93613,23.879215,1
1264,1302,41.96024,180.93805,115.71725,30.56277,1
1264,1828,288.53806,414.75742,360.81927,28.14598,1
1264,1944,288.53806,414.75742,360.81927,28.14598,1
1268,1270,16.495352,66.66022,43.34369,9.045369,1
1268,1357,22.065088,71.51218,42.70405,9.142609,1
1268,1415,24.540108,61.007896,43.29037,7.5454845,1
1274,1275,34.362488,268.6867,155.04686,46.18088,1
1274,1466,67.51886,269.54785,158.34479,40.376053,1
1275,1293,67.51886,269.54785,158.34479,40.376053,1
1275,1295,166.16466,369.68314,280.05234,39.060894,1
1275,1296,157.02754,237.48366,195.54396,15.255839,1
1275,1294,358.2987,454.2473,407.62537,18.388815,1
1277,1278,13.276695,96.7316,43.22483,15.017848,1
1277,1427,13.664916,189.28662,89.08831,30.0988,1
1277,2603,8.73683,75.961975,42.47014,11.069206,1
1278,1286,11.727256,84.43649,45.673973,14.285414,1
1278,1564,11.727256,84.43649,45.673973,14.285414,1
1278,1607,0.2954239,57.33752,27.719267,9.664914,1
1278,1565,10.645402,55.583645,31.68971,8.398301,1
1278,1570,0.8062335,63.325676,26.031034,10.595924,1
1278,1566,1.711845,68.371544,31.488111,10.9418955,1
1278,2390,0.68369913,58.02678,24.551073,9.237959,1
1278,2981,30.398584,75.459755,52.310337,7.7452397,1
1279,1280,30.398584,75.459755,52.310337,7.7452397,1
1279,1582,2.1694005,40.167877,17.18926,7.9239955,1
1279,1585,1.5915617,29.604382,12.898804,5.4851375,1
1279,1805,1.6060677,86.1976,41.40452,15.322309,1
1279,1778,37.610157,137.13475,88.88855,15.64415,1
1279,1316,2.121411,47.760868,24.616985,8.616312,1
1279,1827,17.184633,101.39184,47.841328,17.345613,1
1280,1584,17.184633,101.39184,47.841328,17.345613,1
1282,1283,2.1425042,210.01807,106.02326,37.765236,1
1282,1284,2.1425042,210.01807,106.02326,37.765236,1
1282,1944,2.1425042,210.01807,106.02326,37.765236,1
1291,1292,4.7048388,52.75079,26.358377,8.00125,1
1291,1869,63.88624,134.86234,101.23241,11.410484,1
1292,1869,75.89354,154.27025,114.02693,12.124044,1
1298,1299,244.21786,507.2598,371.7767,57.25066,1
1298,2012,244.21786,507.2598,371.7767,57.25066,1
1298,2485,261.57578,495.9475,378.48734,64.74371,1
1301,1828,4.961009,146.29903,65.13721,20.503725,1
1302,1828,316.9578,560.6901,452.16678,38.492867,1
1304,1305,342.2549,587.51666,441.94003,41.649326,1
1304,1306,4.6916323,368.18884,144.44292,73.52033,1
1304,1593,4.6916323,368.18884,144.44292,73.52033,1
1305,1306,332.64926,667.7637,467.34143,69.22222,1
1308,1309,0.521515,46.874554,17.846771,7.4268684,1
1316,1558,25.088713,197.83536,120.73827,34.82646,1
1316,1775,0.735342,83.61694,36.429523,14.740098,1
1316,1776,1.290938,84.48029,36.804893,13.250261,1
1317,1318,188.00064,261.35837,225.03696,14.013119,1
1318,1372,140.88643,272.36108,210.965,23.44129,1
1318,1564,140.88643,272.36108,210.965,23.44129,1
1323,1324,0.3967207,154.9886,62.07155,27.49849,1
1346,2720,1.4209495,139.07997,76.95136,26.807642,1
1350,1351,0.9940532,109.51794,52.629925,21.44182,1
1350,1352,0.42956218,119.15317,53.297382,19.789257,1
1350,1353,0.6163097,115.383095,61.140404,20.407911,1
1357,1391,0.6163097,115.383095,61.140404,20.407911,1
1369,2415,4.4833317,79.15094,32.460846,11.698483,1
1374,1375,26.95593,153.96973,88.55697,19.344772,1
1374,2121,17.25845,142.7056,85.330475,17.620699,1
1374,2120,1.131395,131.10977,64.13732,20.770576,1
1374,2407,48.10643,146.99174,97.04585,17.514812,1
1382,1383,12.701395,108.28472,57.962173,15.452576,1
1382,1386,3.5415316,109.85406,49.609543,17.003899,1
1382,1761,4.871708,133.61357,65.18826,27.230682,1
1382,1418,16.86625,161.61798,90.86308,28.250511,1
1382,1384,309.81238,402.36884,355.19717,15.274359,1
1382,1821,345.8371,405.4142,375.8107,11.925105,1
1382,1385,83.77161,191.13474,145.41301,19.656599,1
1383,1386,4.2671113,90.7512,36.514942,13.246554,1
1383,1761,4.972301,120.91751,57.42648,17.372145,1
1383,1821,341.7264,401.14136,371.27164,13.379532,1
1383,1418,5.7409196,143.86919,69.085945,23.985884,1
1383,1384,303.3196,393.51593,346.79343,16.264696,1
1383,1385,51.29638,147.20204,107.87781,17.657354,1
1384,1761,298.87482,397.4548,347.09366,14.948939,1
1384,1386,308.34888,419.62823,362.6048,21.336435,1
1384,1821,10.918826,60.78289,40.641098,9.109765,1
1384,1385,231.37158,302.7538,263.50314,14.37938,1
1384,1418,258.73068,363.27155,308.65903,16.295715,1
1385,1761,76.39067,172.21889,125.39319,13.811095,1
1385,1386,52.015842,179.87015,128.18982,23.184563,1
1385,1418,44.04479,130.30276,91.96304,13.359833,1
1386,1761,5.1697917,129.08932,63.74412,20.39729,1
1386,1418,5.303815,158.5855,85.29752,25.907854,1
1386,1821,345.9142,424.92325,386.25592,19.018095,1
1391,1393,345.9142,424.92325,386.25592,19.018095,1
1391,1402,345.9142,424.92325,386.25592,19.018095,1
1404,1405,0.5794383,61.632954,31.044884,11.204496,1
1406,1429,57.640556,258.08313,158.44536,40.43908,1
1406,2802,78.68403,249.12065,166.62276,39.595337,1
1418,1761,3.4747162,147.66238,59.76399,21.095858,1
1418,1821,300.34805,368.1445,331.82947,12.116387,1
1420,1446,21.309988,117.09763,69.44319,15.142408,1
1429,2802,5.738567,83.106674,47.050056,12.920814,1
1429,1669,104.97262,202.77548,153.39073,17.087051,1
1430,1431,9.157836,94.183235,49.401623,14.506097,1
1431,1432,0.25616696,69.69495,30.902426,11.862358,1
1431,1449,0.25616696,69.69495,30.902426,11.862358,1
1431,1450,0.25616696,69.69495,30.902426,11.862358,1
1431,1451,0.25616696,69.69495,30.902426,11.862358,1
1431,1452,0.25616696,69.69495,30.902426,11.862358,1
1431,1454,50.306557,125.55684,90.5275,13.178107,1
1431,1459,50.306557,125.55684,90.5275,13.178107,1
1433,1434,23.853224,107.48309,65.48872,13.10108,1
1433,1486,36.258045,190.016,114.39794,41.610596,1
1441,1442,5.4998,106.07229,46.54514,15.819057,1
1441,1443,17.141687,131.53027,78.77485,18.60442,1
1441,1444,23.155851,111.60983,72.10951,16.329987,1
1441,1456,37.066406,123.83654,79.89633,14.729977,1
1441,1457,5.22505,93.3708,51.378757,18.304216,1
1441,2001,7.2050676,126.47451,84.38812,17.882086,1
1441,1770,154.92201,214.90561,188.3548,14.720647,1
1442,2001,27.367916,119.980385,71.45272,13.958151,1
1442,1770,147.35977,209.41719,173.76118,12.450586,1
1442,1444,25.446213,123.74547,75.752495,15.709389,1
1443,2001,7.7822847,99.362175,49.93615,14.014327,1
1443,1444,6.3781033,117.04236,65.435684,18.799635,1
1444,2001,4.5738077,85.60947,43.551723,12.447724,1
1444,1456,70.21229,138.89114,104.62755,11.32026,1
1444,1457,4.8629274,84.779915,35.655373,12.7478285,1
1456,2001,45.458508,126.41406,86.44967,14.258623,1
1457,2001,5.608602,109.03448,43.60024,16.433012,1
1462,1463,5.608602,109.03448,43.60024,16.433012,1
1463,1495,5.608602,109.03448,43.60024,16.433012,1
1466,1505,364.22794,522.01587,435.91165,26.533352,1
1466,1506,5.4600844,85.33871,36.37214,13.516776,1
1466,1507,367.63608,463.4228,413.7031,17.965282,1
1466,1508,471.31693,592.956,529.93286,19.749956,1
1466,1509,4.3842196,144.52933,66.7977,23.791733,1
1466,1519,74.89905,203.65334,140.19975,24.488565,1
1466,1520,292.4928,417.1971,356.4041,21.015894,1
1466,1521,78.98853,198.41989,145.55386,15.074732,1
1466,1522,315.38513,411.40094,362.0918,17.813545,1
1466,1523,341.06802,494.9505,413.65936,23.650503,1
1466,1524,341.06802,494.9505,413.65936,23.650503,1
1466,1525,299.18146,437.67532,367.94226,24.14107,1
1466,1526,49.70989,175.18698,108.10989,19.825365,1
1466,1527,49.70989,175.18698,108.10989,19.825365,1
1466,1528,361.24673,471.27634,415.95712,18.758808,1
1466,1530,315.83182,446.48477,375.62762,21.40563,1
1466,1613,315.83182,446.48477,375.62762,21.40563,1
1489,2087,5.8218727,120.00837,54.26331,18.568699,1
1508,1565,124.87468,181.15016,151.65056,10.849492,1
1516,1548,11.589739,112.243904,65.65259,23.59385,1
1516,2267,0.4522554,173.84804,70.09911,31.686487,1
1532,2233,37.406452,126.84455,78.13722,16.972174,1
1544,1545,754.0651,865.8504,809.3853,18.695448,1
1548,2267,0.68612754,124.77287,64.470314,22.652323,1
1548,2268,1.2982947,87.16249,32.808567,14.815459,1
1558,1847,35.584484,196.84366,126.42259,32.96486,1
1558,1903,33.23482,231.94528,134.62741,40.62514,1
1558,1805,53.31821,251.62436,158.91713,38.671474,1
1564,1565,53.31821,251.62436,158.91713,38.671474,1
1564,1566,53.31821,251.62436,158.91713,38.671474,1
1564,1567,53.31821,251.62436,158.91713,38.671474,1
1564,1569,53.31821,251.62436,158.91713,38.671474,1
1564,1570,53.31821,251.62436,158.91713,38.671474,1
1565,1570,14.094662,57.623592,36.79701,9.666811,1
1565,2416,24.02959,59.409424,41.984093,7.2118964,1
1565,2352,21.509153,103.47829,72.31355,15.222113,1
1565,2447,20.499622,63.797157,40.272964,8.173269,1
1566,1607,0.6767636,70.58918,23.500475,9.77025,1
1570,2449,0.95030725,123.04479,48.192657,22.447493,1
1570,2450,203.25723,311.92084,257.42355,19.449102,1
1570,2451,203.25723,311.92084,257.42355,19.449102,1
1570,1803,203.25723,311.92084,257.42355,19.449102,1
1570,2454,203.25723,311.92084,257.42355,19.449102,1
1570,2352,21.37447,132.7555,84.55219,17.904894,1
1570,2456,0.6427573,46.275684,21.32176,8.22466,1
1570,1805,1.3708785,115.580086,51.320038,19.098475,1
1582,1584,1.0245441,58.065887,20.893618,9.960086,1
1584,1585,1.4943085,46.719006,18.087692,7.720551,1
1606,1607,1.0452604,57.40909,25.01509,9.155454,1
1607,1608,1.9437466,79.55077,41.500977,11.923614,1
1607,1642,101.660866,232.25339,171.84824,22.055994,1
1607,1643,34.13271,126.006355,75.97465,17.291203,1
1607,1644,1.0540984,110.49048,45.121685,16.57214,1
1607,1645,4.276566,74.409485,38.58361,11.034142,1
1607,1646,294.3512,361.6865,328.9822,12.173232,1
1607,1647,4.276566,74.409485,38.58361,11.034142,1
1607,1648,0.70952797,60.538708,28.713549,10.032298,1
1607,1649,28.701492,69.6833,50.745697,7.5182858,1
1607,1650,1.4910434,68.54594,35.6021,14.3378935,1
1607,1651,0.72970647,87.24971,45.1433,12.56384,1
1607,2969,1.0224543,84.43003,36.834126,12.639298,1
1607,1669,131.36594,189.92624,164.20728,9.897192,1
1607,1783,1.0509449,59.615974,25.410892,9.286705,1
1610,2503,4.2380834,137.44817,63.48546,26.516336,1
1610,2504,4.2380834,137.44817,63.48546,26.516336,1
1610,2505,20.547523,143.25998,82.74023,26.596884,1
1610,2506,20.547523,143.25998,82.74023,26.596884,1
1617,2312,20.547523,143.25998,82.74023,26.596884,1
1617,2846,20.547523,143.25998,82.74023,26.596884,1
1625,1672,13.202731,409.77664,197.80206,89.666275,1
1625,1673,5.299765,170.23787,76.92735,39.19567,1
1625,1674,555.2602,665.05164,632.113,17.405159,1
1625,1675,5.381339,173.1242,83.3479,43.49701,1
1625,1676,114.703636,449.76364,270.2558,74.45432,1
1625,1677,4.79439,168.84459,82.97048,41.26198,1
1625,1686,4.79439,168.84459,82.97048,41.26198,1
1644,1646,282.39435,413.07822,345.60773,21.142315,1
1644,1972,4.968986,115.87114,50.77669,18.369774,1
1644,2466,4.968986,115.87114,50.77669,18.369774,1
1646,2466,4.968986,115.87114,50.77669,18.369774,1
1647,2969,0.6190527,89.41117,36.616592,15.092928,1
1648,2466,0.6190527,89.41117,36.616592,15.092928,1
1669,1691,151.949,207.36061,176.20436,9.439124,1
1669,3068,116.39952,210.71718,161.57867,18.462975,1
1682,2467,62.921192,88.918724,74.4146,5.868444,1
1692,1931,62.921192,88.918724,74.4146,5.868444,1
1721,1742,0.7090578,38.24086,16.55191,7.9628677,1
1728,1729,0.7090578,38.24086,16.55191,7.9628677,1
1728,1748,62.921192,88.918724,74.4146,5.868444,1
1743,1881,62.921192,88.918724,74.4146,5.868444,1
1748,1794,0.7090578,38.24086,16.55191,7.9628677,1
1755,1756,0.7090578,38.24086,16.55191,7.9628677,1
1755,2167,0.36685818,81.21074,30.77353,12.585798,1
1755,2168,0.8566064,47.093887,21.868929,8.178144,1
1756,2167,0.8566064,47.093887,21.868929,8.178144,1
1757,1758,0.70776707,108.61338,47.47313,17.550512,1
1761,1821,335.44403,401.56088,369.10547,10.942211,1
1775,1776,2.235984,79.392815,35.68856,14.2509,1
1775,1805,10.542379,133.18846,70.62511,20.10059,1
1775,1904,4.978278,133.26024,64.37424,23.863596,1
1775,1905,7.85183,93.79175,54.85085,15.091445,1
1776,1805,4.0672107,140.28665,65.839264,23.663853,1
1780,2104,4.0672107,140.28665,65.839264,23.663853,1
1780,2446,4.0672107,140.28665,65.839264,23.663853,1
1783,2213,0,63.1944,23.81981,11.757168,1
1783,2214,0.6936907,60.542755,21.96117,9.638534,1
1785,1835,4.9391947,72.67136,41.05253,11.976391,1
1794,2045,1.4941659,42.399384,15.803172,8.129217,1
1795,1904,5.594427,131.39842,76.54227,18.581367,1
1797,2169,0.5810941,93.50532,49.204243,18.368534,1
1803,2615,0.5810941,93.50532,49.204243,18.368534,1
1805,1847,2.8935459,114.96719,59.482185,16.153465,1
1807,1808,6.816702,145.1629,80.034164,22.42304,1
1807,1809,4.5650525,164.08101,72.16472,31.861412,1
1807,1810,4.831128,179.90324,90.48392,28.806744,1
1807,1811,6.316174,179.47643,85.20559,22.05954,1
1807,1812,5.83204,180.13116,85.999886,24.378777,1
1807,1813,0.54813343,212.79764,97.35051,51.87238,1
1807,1814,4.487867,169.11562,79.112526,42.267826,1
1808,1814,5.395107,161.97902,87.02645,25.643057,1
1808,1810,4.7096243,162.25717,66.53572,29.936827,1
1808,1811,15.388687,183.3879,90.06233,27.855896,1
1808,1812,16.637196,203.21233,104.60055,32.24199,1
1808,1813,27.31325,199.44717,114.10283,25.400372,1
1808,1809,4.2307534,149.18156,62.418415,19.149765,1
1809,1814,6.1768613,179.78651,79.79908,29.636086,1
1809,1810,4.868766,183.24188,77.199356,25.24569,1
1810,1814,12.586876,196.98616,94.95751,35.372852,1
1810,1812,5.577882,226.16368,110.65468,35.33869,1
1810,1811,4.314337,213.73637,96.587265,38.259396,1
1810,1813,37.910297,231.22667,120.032005,34.62704,1
1811,1814,13.756456,167.98093,87.93101,25.034761,1
1812,1814,4.8220396,161.4174,87.47034,23.967144,1
1813,1814,1.8184536,221.59764,98.21303,56.619217,1
1815,1817,147.49551,202.56587,176.3832,10.609952,1
1828,1829,3.7073205,148.87276,63.838142,24.989399,1
1828,1831,24.70008,193.77036,113.58445,30.625149,1
1828,1832,8.330758,156.10402,82.47294,20.184383,1
1828,2478,238.50336,392.57047,325.04742,29.533377,1
1828,2890,256.0205,469.8148,365.80994,38.801514,1
1835,2801,319.62192,409.7796,362.59186,14.199426,1
1835,2796,0.91939855,107.378914,51.835293,21.456152,1
1835,2797,42.81529,103.330284,71.86674,9.49703,1
1835,2874,205.8229,339.93094,273.44553,23.27111,1
1839,2394,10.970609,117.52437,62.66133,16.231197,1
1847,1903,1.833766,111.5761,52.478012,21.435633,1
1847,2364,1.2043959,145.03091,78.07444,26.32536,1
1911,1912,1.2043959,145.03091,78.07444,26.32536,1
1911,1927,1.2043959,145.03091,78.07444,26.32536,1
1931,2122,0.79262406,144.28586,71.26195,30.613255,1
1932,2331,0.38299635,69.42161,21.964527,10.027646,1
1936,1937,8.1794,149.90472,74.8882,28.8956,1
1939,1940,40.793377,184.20049,117.17718,27.41281,1
1946,1947,1.2904488,80.97431,30.186544,12.031458,1
1947,1948,1.2904488,80.97431,30.186544,12.031458,1
1950,1955,0.8190248,48.59805,18.299765,7.2897344,1
1950,2431,1.767214,57.23299,27.847998,10.076723,1
1956,1957,1.8331506,50.08681,22.10683,8.524525,1
1956,1958,1.6873267,94.63472,39.0547,14.626436,1
1957,1958,1.6236851,82.328766,37.952328,11.752469,1
1975,2833,357.5229,455.57855,410.33435,18.689844,1
2012,2013,357.5229,455.57855,410.33435,18.689844,1
2012,2015,357.5229,455.57855,410.33435,18.689844,1
2038,2305,357.5229,455.57855,410.33435,18.689844,1
2059,2282,357.5229,455.57855,410.33435,18.689844,1
2059,2280,357.5229,455.57855,410.33435,18.689844,1
2059,2283,357.5229,455.57855,410.33435,18.689844,1
2078,2079,23.364304,167.02158,103.92743,25.422922,1
2087,2266,20.791954,168.29013,81.86863,19.538181,1
2091,2096,22.115465,119.36752,72.46581,16.290289,1
2091,2092,35.41329,143.46317,80.921394,21.382797,1
2091,2093,7.9258337,71.82777,38.737133,9.6365795,1
2091,2094,26.620903,119.45948,74.43596,17.231283,1
2091,2095,1.7507676,148.85526,70.22452,25.888647,1
2120,2121,22.115465,119.36752,72.46581,16.290289,1
2120,2862,35.41329,143.46317,80.921394,21.382797,1
2120,2863,7.9258337,71.82777,38.737133,9.6365795,1
2128,2938,26.620903,119.45948,74.43596,17.231283,1
2128,2940,1.7507676,148.85526,70.22452,25.888647,1
2161,2162,34.36084,143.53648,90.32774,18.783873,1
2161,2176,14.789486,130.84128,75.568756,17.049204,1
2162,2176,4.213895,91.46885,44.229794,17.157906,1
2167,2168,1.125664,84.134155,28.383633,13.615837,1
2214,2239,31.434408,102.55311,67.517365,12.529564,1
2217,2419,16.474836,82.478516,49.220055,11.587801,1
2252,2253,16.474836,82.478516,49.220055,11.587801,1
2252,2300,16.474836,82.478516,49.220055,11.587801,1
2253,2300,16.474836,82.478516,49.220055,11.587801,1
2267,2495,4.88486,130.4373,73.07497,18.955202,1
2279,2280,4.88486,130.4373,73.07497,18.955202,1
2279,2283,4.88486,130.4373,73.07497,18.955202,1
2279,2285,4.88486,130.4373,73.07497,18.955202,1
2279,2282,4.88486,130.4373,73.07497,18.955202,1
2280,2282,4.88486,130.4373,73.07497,18.955202,1
2280,2284,4.88486,130.4373,73.07497,18.955202,1
2280,2281,4.88486,130.4373,73.07497,18.955202,1
2280,2289,4.88486,130.4373,73.07497,18.955202,1
2280,2283,4.88486,130.4373,73.07497,18.955202,1
2280,2285,4.88486,130.4373,73.07497,18.955202,1
2280,2305,4.88486,130.4373,73.07497,18.955202,1
2280,2323,4.88486,130.4373,73.07497,18.955202,1
2280,2304,4.88486,130.4373,73.07497,18.955202,1
2280,2324,4.88486,130.4373,73.07497,18.955202,1
2280,2325,4.88486,130.4373,73.07497,18.955202,1
2281,2282,4.88486,130.4373,73.07497,18.955202,1
2281,2283,4.88486,130.4373,73.07497,18.955202,1
2281,2291,4.88486,130.4373,73.07497,18.955202,1
2281,2285,4.88486,130.4373,73.07497,18.955202,1
2282,2283,4.88486,130.4373,73.07497,18.955202,1
2282,2305,4.88486,130.4373,73.07497,18.955202,1
2282,2323,4.88486,130.4373,73.07497,18.955202,1
2282,2304,4.88486,130.4373,73.07497,18.955202,1
2282,2324,4.88486,130.4373,73.07497,18.955202,1
2282,2325,4.88486,130.4373,73.07497,18.955202,1
2283,2291,4.88486,130.4373,73.07497,18.955202,1
2283,2285,4.88486,130.4373,73.07497,18.955202,1
2283,2304,4.88486,130.4373,73.07497,18.955202,1
2283,2305,4.88486,130.4373,73.07497,18.955202,1
2283,2324,4.88486,130.4373,73.07497,18.955202,1
2283,2284,4.88486,130.4373,73.07497,18.955202,1
2283,2289,4.88486,130.4373,73.07497,18.955202,1
2283,2292,4.88486,130.4373,73.07497,18.955202,1
2284,2291,10.012877,177.79175,101.23845,33.550552,1
2284,2285,63.133125,228.73462,160.45091,27.96421,1
2285,2291,29.702745,146.95268,85.946144,18.551754,1
2285,2289,62.246544,213.05879,134.89467,26.766603,1
2286,2312,278.6644,361.87024,316.65723,14.683327,1
2289,2291,21.050444,159.22133,84.34885,24.93907,1
2291,2292,21.050444,159.22133,84.34885,24.93907,1
2312,2846,294.61523,378.68497,332.6091,14.6537075,1
2312,2891,1.6034402,66.075775,29.845003,11.849245,1
2312,2892,294.61523,378.68497,332.6091,14.6537075,1
2331,2385,1.6034402,66.075775,29.845003,11.849245,1
2410,2485,1.59377,104.596275,55.43591,15.758777,1
2419,2485,48.479725,120.924835,86.71595,11.969231,1
2428,2429,105.855385,177.645,134.86792,11.761934,1
2430,2431,105.855385,177.645,134.86792,11.761934,1
2430,2432,105.855385,177.645,134.86792,11.761934,1
2430,2853,105.855385,177.645,134.86792,11.761934,1
2431,2432,7.2406816,112.131,53.75232,25.745186,1
2431,2434,7.2406816,112.131,53.75232,25.745186,1
2431,2457,7.2406816,112.131,53.75232,25.745186,1
2431,2853,7.2406816,112.131,53.75232,25.745186,1
2431,2854,7.2406816,112.131,53.75232,25.745186,1
2431,2855,7.2406816,112.131,53.75232,25.745186,1
2432,2853,7.2406816,112.131,53.75232,25.745186,1
2434,2853,7.2406816,112.131,53.75232,25.745186,1
2434,2854,7.2406816,112.131,53.75232,25.745186,1
2434,2855,7.2406816,112.131,53.75232,25.745186,1
2449,2450,175.281,369.6021,271.3726,37.933426,1
2457,2853,175.281,369.6021,271.3726,37.933426,1
2470,2471,13.473732,89.13592,51.61544,11.560736,1
2470,2485,4.23624,103.01659,52.233444,15.705915,1
2471,2485,39.79378,127.93712,82.912964,13.460964,1
2485,2585,11.615262,69.91695,42.611595,10.398209,1
2485,2893,1084.7908,1228.146,1161.9873,31.111954,1
2485,2721,24.657963,112.16747,74.83439,14.189998,1
2496,2497,34.458496,141.39604,82.856705,18.130995,1
2503,2505,4.130489,143.09753,74.26555,31.686306,1
2503,2506,4.130489,143.09753,74.26555,31.686306,1
2504,2505,4.130489,143.09753,74.26555,31.686306,1
2504,2506,4.130489,143.09753,74.26555,31.686306,1
2585,2586,0.95138836,152.10869,61.538773,21.930653,1
2585,2870,50.634663,82.66681,68.082756,6.9418087,1
2594,2595,14.93792,96.96252,53.895638,13.33978,1
2601,3028,14.93792,96.96252,53.895638,13.33978,1
2742,2743,14.93792,96.96252,53.895638,13.33978,1
2742,2744,14.93792,96.96252,53.895638,13.33978,1
2742,2745,0.36254343,192.3449,84.33451,33.521175,1
2742,2746,0.3577775,208.48476,92.717834,40.888126,1
2802,2803,0.3577775,208.48476,92.717834,40.888126,1
2802,2869,0.3577775,208.48476,92.717834,40.888126,1
2802,2871,201.51837,332.24985,269.9381,22.443651,1
2820,2821,201.51837,332.24985,269.9381,22.443651,1
2820,2822,288.94666,538.80475,398.27338,48.223156,1
2820,2823,76.93419,212.91527,147.7979,21.374292,1
2823,2824,49.29667,130.21701,81.24575,14.124166,1
2853,2854,5.0786023,68.40801,28.723513,12.928432,1
2853,2898,43.142155,136.25874,82.22299,15.727675,1
2853,2899,43.142155,136.25874,82.22299,15.727675,1
2853,2900,4.9143567,124.69984,55.92765,20.8582,1
2854,2855,15.405666,113.35256,68.75816,15.94977,1
2862,2863,49.29667,130.21701,81.24575,14.124166,1
2862,2881,5.0786023,68.40801,28.723513,12.928432,1
2863,2881,43.142155,136.25874,82.22299,15.727675,1
2886,2887,43.142155,136.25874,82.22299,15.727675,1
2929,2930,4.9143567,124.69984,55.92765,20.8582,1
2938,2940,15.405666,113.35256,68.75816,15.94977,1
3017,3018,4.3354225,221.06035,110.863625,37.66421,1
3028,3034,24.405735,101.87383,60.4307,12.912899,1
3031,3032,4.5219646,147.65855,65.54604,22.87376,1
3031,3033,8.512429,175.10011,85.47346,24.101467,1
3069,3070,96.57822,237.09047,168.18068,23.699362,1
