MinimumDistance,MaximumDistance,AverageDistance,StdDev,,
1.545028,142.60315,67.23005,28.451468,,
1.1738473,92.29151,34.008457,19.245659,,
155.56866,216.98096,180.89293,9.7835655,,
155.56866,216.98096,180.89293,9.7835655,,
1.0894451,56.32816,24.396616,8.65029,,
23.931345,267.56516,155.37997,46.102768,,
18.032927,70.75825,39.576202,11.769765,,
18.032927,70.75825,39.576202,11.769765,,
3.8945408,72.976685,41.311077,13.28684,,
1.4479715,46.075806,16.270845,10.426004,,
9.004143,77.03252,39.086525,13.87453,,
9.004143,77.03252,39.086525,13.87453,,
430.3399,601.7356,528.8762,40.08545,,
0.89465845,101.40998,36.858894,15.733088,,
180.07935,280.74417,227.3749,17.624102,,
1.670441,38.19196,15.081146,6.182467,,
46.895267,178.34103,108.557655,24.71351,,
18.642092,89.57417,49.25937,15.5514345,,
4.2653275,56.189037,25.084585,8.6376705,,
4.2653275,56.189037,25.084585,8.6376705,,
21.001213,85.69342,54.030186,9.628041,,
4.8051324,86.96781,41.198498,16.457361,,
7.9979835,38.224304,20.041323,7.199031,,
0.51122,54.689987,22.071907,10.017293,,
0.51122,54.689987,22.071907,10.017293,,
1.0865605,51.164707,23.813889,9.648053,,
16.80322,97.85709,48.77654,13.6831875,,
20.86338,82.13731,46.73124,11.264897,,
19.732426,121.66565,71.00413,17.390057,,
2.0848162,94.58093,48.98637,17.103306,,
2.0848162,94.58093,48.98637,17.103306,,
19.102114,65.339226,37.933094,10.088199,,
19.102114,65.339226,37.933094,10.088199,,
12.4084635,111.16728,53.532276,20.539137,,
26.809484,192.28265,87.6018,32.53156,,
26.809484,192.28265,87.6018,32.53156,,
23.797964,147.64934,87.14729,22.876684,,
8.496554,138.23718,63.766224,21.696672,,
8.496554,138.23718,63.766224,21.696672,,
0.5633024,129.68294,52.27062,21.780941,,
91.21208,160.95857,124.557556,15.324415,,
4.51177,97.38416,35.854424,15.963327,,
4.0211983,98.70113,47.02493,16.655512,,
120.02423,266.34177,192.11304,24.833988,,
267.76627,434.345,348.8423,30.934761,,
16.275505,143.00531,83.16566,19.846281,,
34.202038,142.0053,92.27961,17.281494,,
16.145834,121.9579,71.946846,16.083088,,
3.6126497,163.27763,75.856766,31.390915,,
13.908259,165.19174,96.39717,27.017319,,
44.95742,95.405205,72.44103,10.5851555,,
44.95742,95.405205,72.44103,10.5851555,,
34.396507,112.729645,71.15555,14.437872,,
2.1624744,54.86191,31.82549,9.711332,,
2.0491242,92.83331,49.149685,15.874655,,
22.491982,70.905624,48.32901,8.411057,,
22.491982,70.905624,48.32901,8.411057,,
9.227754,47.71224,29.585098,7.2742114,,
46.437363,63.84249,55.289497,3.806852,,
5.3209796,62.19382,35.924957,10.8477545,,
7.7897577,67.43167,30.410543,10.067984,,
25.661655,159.2703,88.55918,29.87201,,
8.310095,111.013824,51.59465,21.40781,,
323.68973,423.1063,372.93613,23.879215,,
41.96024,180.93805,115.71725,30.56277,,
288.53806,414.75742,360.81927,28.14598,,
288.53806,414.75742,360.81927,28.14598,,
16.495352,66.66022,43.34369,9.045369,,
22.065088,71.51218,42.70405,9.142609,,
24.540108,61.007896,43.29037,7.5454845,,
34.362488,268.6867,155.04686,46.18088,,
67.51886,269.54785,158.34479,40.376053,,
67.51886,269.54785,158.34479,40.376053,,
166.16466,369.68314,280.05234,39.060894,,
157.02754,237.48366,195.54396,15.255839,,
358.2987,454.2473,407.62537,18.388815,,
13.276695,96.7316,43.22483,15.017848,,
13.664916,189.28662,89.08831,30.0988,,
8.73683,75.961975,42.47014,11.069206,,
11.727256,84.43649,45.673973,14.285414,,
11.727256,84.43649,45.673973,14.285414,,
0.2954239,57.33752,27.719267,9.664914,,
10.645402,55.583645,31.68971,8.398301,,
0.8062335,63.325676,26.031034,10.595924,,
1.711845,68.371544,31.488111,10.9418955,,
0.68369913,58.02678,24.551073,9.237959,,
30.398584,75.459755,52.310337,7.7452397,,
30.398584,75.459755,52.310337,7.7452397,,
2.1694005,40.167877,17.18926,7.9239955,,
1.5915617,29.604382,12.898804,5.4851375,,
1.6060677,86.1976,41.40452,15.322309,,
37.610157,137.13475,88.88855,15.64415,,
2.121411,47.760868,24.616985,8.616312,,
17.184633,101.39184,47.841328,17.345613,,
17.184633,101.39184,47.841328,17.345613,,
2.1425042,210.01807,106.02326,37.765236,,
2.1425042,210.01807,106.02326,37.765236,,
2.1425042,210.01807,106.02326,37.765236,,
4.7048388,52.75079,26.358377,8.00125,,
63.88624,134.86234,101.23241,11.410484,,
75.89354,154.27025,114.02693,12.124044,,
244.21786,507.2598,371.7767,57.25066,,
244.21786,507.2598,371.7767,57.25066,,
261.57578,495.9475,378.48734,64.74371,,
4.961009,146.29903,65.13721,20.503725,,
316.9578,560.6901,452.16678,38.492867,,
342.2549,587.51666,441.94003,41.649326,,
4.6916323,368.18884,144.44292,73.52033,,
4.6916323,368.18884,144.44292,73.52033,,
332.64926,667.7637,467.34143,69.22222,,
0.521515,46.874554,17.846771,7.4268684,,
25.088713,197.83536,120.73827,34.82646,,
0.735342,83.61694,36.429523,14.740098,,
1.290938,84.48029,36.804893,13.250261,,
188.00064,261.35837,225.03696,14.013119,,
140.88643,272.36108,210.965,23.44129,,
140.88643,272.36108,210.965,23.44129,,
0.3967207,154.9886,62.07155,27.49849,,
1.4209495,139.07997,76.95136,26.807642,,
0.9940532,109.51794,52.629925,21.44182,,
0.42956218,119.15317,53.297382,19.789257,,
0.6163097,115.383095,61.140404,20.407911,,
0.6163097,115.383095,61.140404,20.407911,,
4.4833317,79.15094,32.460846,11.698483,,
26.95593,153.96973,88.55697,19.344772,,
17.25845,142.7056,85.330475,17.620699,,
1.131395,131.10977,64.13732,20.770576,,
48.10643,146.99174,97.04585,17.514812,,
12.701395,108.28472,57.962173,15.452576,,
3.5415316,109.85406,49.609543,17.003899,,
4.871708,133.61357,65.18826,27.230682,,
16.86625,161.61798,90.86308,28.250511,,
309.81238,402.36884,355.19717,15.274359,,
345.8371,405.4142,375.8107,11.925105,,
83.77161,191.13474,145.41301,19.656599,,
4.2671113,90.7512,36.514942,13.246554,,
4.972301,120.91751,57.42648,17.372145,,
341.7264,401.14136,371.27164,13.379532,,
5.7409196,143.86919,69.085945,23.985884,,
303.3196,393.51593,346.79343,16.264696,,
51.29638,147.20204,107.87781,17.657354,,
298.87482,397.4548,347.09366,14.948939,,
308.34888,419.62823,362.6048,21.336435,,
10.918826,60.78289,40.641098,9.109765,,
231.37158,302.7538,263.50314,14.37938,,
258.73068,363.27155,308.65903,16.295715,,
76.39067,172.21889,125.39319,13.811095,,
52.015842,179.87015,128.18982,23.184563,,
44.04479,130.30276,91.96304,13.359833,,
5.1697917,129.08932,63.74412,20.39729,,
5.303815,158.5855,85.29752,25.907854,,
345.9142,424.92325,386.25592,19.018095,,
345.9142,424.92325,386.25592,19.018095,,
345.9142,424.92325,386.25592,19.018095,,
0.5794383,61.632954,31.044884,11.204496,,
57.640556,258.08313,158.44536,40.43908,,
78.68403,249.12065,166.62276,39.595337,,
3.4747162,147.66238,59.76399,21.095858,,
300.34805,368.1445,331.82947,12.116387,,
21.309988,117.09763,69.44319,15.142408,,
5.738567,83.106674,47.050056,12.920814,,
104.97262,202.77548,153.39073,17.087051,,
9.157836,94.183235,49.401623,14.506097,,
0.25616696,69.69495,30.902426,11.862358,,
0.25616696,69.69495,30.902426,11.862358,,
0.25616696,69.69495,30.902426,11.862358,,
0.25616696,69.69495,30.902426,11.862358,,
0.25616696,69.69495,30.902426,11.862358,,
50.306557,125.55684,90.5275,13.178107,,
50.306557,125.55684,90.5275,13.178107,,
23.853224,107.48309,65.48872,13.10108,,
36.258045,190.016,114.39794,41.610596,,
5.4998,106.07229,46.54514,15.819057,,
17.141687,131.53027,78.77485,18.60442,,
23.155851,111.60983,72.10951,16.329987,,
37.066406,123.83654,79.89633,14.729977,,
5.22505,93.3708,51.378757,18.304216,,
7.2050676,126.47451,84.38812,17.882086,,
154.92201,214.90561,188.3548,14.720647,,
27.367916,119.980385,71.45272,13.958151,,
147.35977,209.41719,173.76118,12.450586,,
25.446213,123.74547,75.752495,15.709389,,
7.7822847,99.362175,49.93615,14.014327,,
6.3781033,117.04236,65.435684,18.799635,,
4.5738077,85.60947,43.551723,12.447724,,
70.21229,138.89114,104.62755,11.32026,,
4.8629274,84.779915,35.655373,12.7478285,,
45.458508,126.41406,86.44967,14.258623,,
5.608602,109.03448,43.60024,16.433012,,
5.608602,109.03448,43.60024,16.433012,,
5.608602,109.03448,43.60024,16.433012,,
364.22794,522.01587,435.91165,26.533352,,
5.4600844,85.33871,36.37214,13.516776,,
367.63608,463.4228,413.7031,17.965282,,
471.31693,592.956,529.93286,19.749956,,
4.3842196,144.52933,66.7977,23.791733,,
74.89905,203.65334,140.19975,24.488565,,
292.4928,417.1971,356.4041,21.015894,,
78.98853,198.41989,145.55386,15.074732,,
315.38513,411.40094,362.0918,17.813545,,
341.06802,494.9505,413.65936,23.650503,,
341.06802,494.9505,413.65936,23.650503,,
299.18146,437.67532,367.94226,24.14107,,
49.70989,175.18698,108.10989,19.825365,,
49.70989,175.18698,108.10989,19.825365,,
361.24673,471.27634,415.95712,18.758808,,
315.83182,446.48477,375.62762,21.40563,,
315.83182,446.48477,375.62762,21.40563,,
5.8218727,120.00837,54.26331,18.568699,,
124.87468,181.15016,151.65056,10.849492,,
11.589739,112.243904,65.65259,23.59385,,
0.4522554,173.84804,70.09911,31.686487,,
37.406452,126.84455,78.13722,16.972174,,
754.0651,865.8504,809.3853,18.695448,,
0.68612754,124.77287,64.470314,22.652323,,
1.2982947,87.16249,32.808567,14.815459,,
35.584484,196.84366,126.42259,32.96486,,
33.23482,231.94528,134.62741,40.62514,,
53.31821,251.62436,158.91713,38.671474,,
53.31821,251.62436,158.91713,38.671474,,
53.31821,251.62436,158.91713,38.671474,,
53.31821,251.62436,158.91713,38.671474,,
53.31821,251.62436,158.91713,38.671474,,
53.31821,251.62436,158.91713,38.671474,,
14.094662,57.623592,36.79701,9.666811,,
24.02959,59.409424,41.984093,7.2118964,,
21.509153,103.47829,72.31355,15.222113,,
20.499622,63.797157,40.272964,8.173269,,
0.6767636,70.58918,23.500475,9.77025,,
0.95030725,123.04479,48.192657,22.447493,,
203.25723,311.92084,257.42355,19.449102,,
203.25723,311.92084,257.42355,19.449102,,
203.25723,311.92084,257.42355,19.449102,,
203.25723,311.92084,257.42355,19.449102,,
21.37447,132.7555,84.55219,17.904894,,
0.6427573,46.275684,21.32176,8.22466,,
1.3708785,115.580086,51.320038,19.098475,,
1.0245441,58.065887,20.893618,9.960086,,
1.4943085,46.719006,18.087692,7.720551,,
1.0452604,57.40909,25.01509,9.155454,,
1.9437466,79.55077,41.500977,11.923614,,
101.660866,232.25339,171.84824,22.055994,,
34.13271,126.006355,75.97465,17.291203,,
1.0540984,110.49048,45.121685,16.57214,,
4.276566,74.409485,38.58361,11.034142,,
294.3512,361.6865,328.9822,12.173232,,
4.276566,74.409485,38.58361,11.034142,,
0.70952797,60.538708,28.713549,10.032298,,
28.701492,69.6833,50.745697,7.5182858,,
1.4910434,68.54594,35.6021,14.3378935,,
0.72970647,87.24971,45.1433,12.56384,,
1.0224543,84.43003,36.834126,12.639298,,
131.36594,189.92624,164.20728,9.897192,,
1.0509449,59.615974,25.410892,9.286705,,
4.2380834,137.44817,63.48546,26.516336,,
4.2380834,137.44817,63.48546,26.516336,,
20.547523,143.25998,82.74023,26.596884,,
20.547523,143.25998,82.74023,26.596884,,
20.547523,143.25998,82.74023,26.596884,,
20.547523,143.25998,82.74023,26.596884,,
13.202731,409.77664,197.80206,89.666275,,
5.299765,170.23787,76.92735,39.19567,,
555.2602,665.05164,632.113,17.405159,,
5.381339,173.1242,83.3479,43.49701,,
114.703636,449.76364,270.2558,74.45432,,
4.79439,168.84459,82.97048,41.26198,,
4.79439,168.84459,82.97048,41.26198,,
282.39435,413.07822,345.60773,21.142315,,
4.968986,115.87114,50.77669,18.369774,,
4.968986,115.87114,50.77669,18.369774,,
4.968986,115.87114,50.77669,18.369774,,
0.6190527,89.41117,36.616592,15.092928,,
0.6190527,89.41117,36.616592,15.092928,,
151.949,207.36061,176.20436,9.439124,,
116.39952,210.71718,161.57867,18.462975,,
62.921192,88.918724,74.4146,5.868444,,
62.921192,88.918724,74.4146,5.868444,,
0.7090578,38.24086,16.55191,7.9628677,,
0.7090578,38.24086,16.55191,7.9628677,,
62.921192,88.918724,74.4146,5.868444,,
62.921192,88.918724,74.4146,5.868444,,
0.7090578,38.24086,16.55191,7.9628677,,
0.7090578,38.24086,16.55191,7.9628677,,
0.36685818,81.21074,30.77353,12.585798,,
0.8566064,47.093887,21.868929,8.178144,,
0.8566064,47.093887,21.868929,8.178144,,
0.70776707,108.61338,47.47313,17.550512,,
335.44403,401.56088,369.10547,10.942211,,
2.235984,79.392815,35.68856,14.2509,,
10.542379,133.18846,70.62511,20.10059,,
4.978278,133.26024,64.37424,23.863596,,
7.85183,93.79175,54.85085,15.091445,,
4.0672107,140.28665,65.839264,23.663853,,
4.0672107,140.28665,65.839264,23.663853,,
4.0672107,140.28665,65.839264,23.663853,,
0,63.1944,23.81981,11.757168,,
0.6936907,60.542755,21.96117,9.638534,,
4.9391947,72.67136,41.05253,11.976391,,
1.4941659,42.399384,15.803172,8.129217,,
5.594427,131.39842,76.54227,18.581367,,
0.5810941,93.50532,49.204243,18.368534,,
0.5810941,93.50532,49.204243,18.368534,,
2.8935459,114.96719,59.482185,16.153465,,
6.816702,145.1629,80.034164,22.42304,,
4.5650525,164.08101,72.16472,31.861412,,
4.831128,179.90324,90.48392,28.806744,,
6.316174,179.47643,85.20559,22.05954,,
5.83204,180.13116,85.999886,24.378777,,
0.54813343,212.79764,97.35051,51.87238,,
4.487867,169.11562,79.112526,42.267826,,
5.395107,161.97902,87.02645,25.643057,,
4.7096243,162.25717,66.53572,29.936827,,
15.388687,183.3879,90.06233,27.855896,,
16.637196,203.21233,104.60055,32.24199,,
27.31325,199.44717,114.10283,25.400372,,
4.2307534,149.18156,62.418415,19.149765,,
6.1768613,179.78651,79.79908,29.636086,,
4.868766,183.24188,77.199356,25.24569,,
12.586876,196.98616,94.95751,35.372852,,
5.577882,226.16368,110.65468,35.33869,,
4.314337,213.73637,96.587265,38.259396,,
37.910297,231.22667,120.032005,34.62704,,
13.756456,167.98093,87.93101,25.034761,,
4.8220396,161.4174,87.47034,23.967144,,
1.8184536,221.59764,98.21303,56.619217,,
147.49551,202.56587,176.3832,10.609952,,
3.7073205,148.87276,63.838142,24.989399,,
24.70008,193.77036,113.58445,30.625149,,
8.330758,156.10402,82.47294,20.184383,,
238.50336,392.57047,325.04742,29.533377,,
256.0205,469.8148,365.80994,38.801514,,
319.62192,409.7796,362.59186,14.199426,,
0.91939855,107.378914,51.835293,21.456152,,
42.81529,103.330284,71.86674,9.49703,,
205.8229,339.93094,273.44553,23.27111,,
10.970609,117.52437,62.66133,16.231197,,
1.833766,111.5761,52.478012,21.435633,,
1.2043959,145.03091,78.07444,26.32536,,
1.2043959,145.03091,78.07444,26.32536,,
1.2043959,145.03091,78.07444,26.32536,,
0.79262406,144.28586,71.26195,30.613255,,
0.38299635,69.42161,21.964527,10.027646,,
8.1794,149.90472,74.8882,28.8956,,
40.793377,184.20049,117.17718,27.41281,,
1.2904488,80.97431,30.186544,12.031458,,
1.2904488,80.97431,30.186544,12.031458,,
0.8190248,48.59805,18.299765,7.2897344,,
1.767214,57.23299,27.847998,10.076723,,
1.8331506,50.08681,22.10683,8.524525,,
1.6873267,94.63472,39.0547,14.626436,,
1.6236851,82.328766,37.952328,11.752469,,
357.5229,455.57855,410.33435,18.689844,,
357.5229,455.57855,410.33435,18.689844,,
357.5229,455.57855,410.33435,18.689844,,
357.5229,455.57855,410.33435,18.689844,,
357.5229,455.57855,410.33435,18.689844,,
357.5229,455.57855,410.33435,18.689844,,
357.5229,455.57855,410.33435,18.689844,,
23.364304,167.02158,103.92743,25.422922,,
20.791954,168.29013,81.86863,19.538181,,
22.115465,119.36752,72.46581,16.290289,,
35.41329,143.46317,80.921394,21.382797,,
7.9258337,71.82777,38.737133,9.6365795,,
26.620903,119.45948,74.43596,17.231283,,
1.7507676,148.85526,70.22452,25.888647,,
22.115465,119.36752,72.46581,16.290289,,
35.41329,143.46317,80.921394,21.382797,,
7.9258337,71.82777,38.737133,9.6365795,,
26.620903,119.45948,74.43596,17.231283,,
1.7507676,148.85526,70.22452,25.888647,,
34.36084,143.53648,90.32774,18.783873,,
14.789486,130.84128,75.568756,17.049204,,
4.213895,91.46885,44.229794,17.157906,,
1.125664,84.134155,28.383633,13.615837,,
31.434408,102.55311,67.517365,12.529564,,
16.474836,82.478516,49.220055,11.587801,,
16.474836,82.478516,49.220055,11.587801,,
16.474836,82.478516,49.220055,11.587801,,
16.474836,82.478516,49.220055,11.587801,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
4.88486,130.4373,73.07497,18.955202,,
10.012877,177.79175,101.23845,33.550552,,
63.133125,228.73462,160.45091,27.96421,,
29.702745,146.95268,85.946144,18.551754,,
62.246544,213.05879,134.89467,26.766603,,
278.6644,361.87024,316.65723,14.683327,,
21.050444,159.22133,84.34885,24.93907,,
21.050444,159.22133,84.34885,24.93907,,
294.61523,378.68497,332.6091,14.6537075,,
1.6034402,66.075775,29.845003,11.849245,,
294.61523,378.68497,332.6091,14.6537075,,
1.6034402,66.075775,29.845003,11.849245,,
1.59377,104.596275,55.43591,15.758777,,
48.479725,120.924835,86.71595,11.969231,,
105.855385,177.645,134.86792,11.761934,,
105.855385,177.645,134.86792,11.761934,,
105.855385,177.645,134.86792,11.761934,,
105.855385,177.645,134.86792,11.761934,,
7.2406816,112.131,53.75232,25.745186,,
7.2406816,112.131,53.75232,25.745186,,
7.2406816,112.131,53.75232,25.745186,,
7.2406816,112.131,53.75232,25.745186,,
7.2406816,112.131,53.75232,25.745186,,
7.2406816,112.131,53.75232,25.745186,,
7.2406816,112.131,53.75232,25.745186,,
7.2406816,112.131,53.75232,25.745186,,
7.2406816,112.131,53.75232,25.745186,,
7.2406816,112.131,53.75232,25.745186,,
175.281,369.6021,271.3726,37.933426,,
175.281,369.6021,271.3726,37.933426,,
13.473732,89.13592,51.61544,11.560736,,
4.23624,103.01659,52.233444,15.705915,,
39.79378,127.93712,82.912964,13.460964,,
11.615262,69.91695,42.611595,10.398209,,
1084.7908,1228.146,1161.9873,31.111954,,
24.657963,112.16747,74.83439,14.189998,,
34.458496,141.39604,82.856705,18.130995,,
4.130489,143.09753,74.26555,31.686306,,
4.130489,143.09753,74.26555,31.686306,,
4.130489,143.09753,74.26555,31.686306,,
4.130489,143.09753,74.26555,31.686306,,
0.95138836,152.10869,61.538773,21.930653,,
50.634663,82.66681,68.082756,6.9418087,,
14.93792,96.96252,53.895638,13.33978,,
14.93792,96.96252,53.895638,13.33978,,
14.93792,96.96252,53.895638,13.33978,,
14.93792,96.96252,53.895638,13.33978,,
0.36254343,192.3449,84.33451,33.521175,,
0.3577775,208.48476,92.717834,40.888126,,
0.3577775,208.48476,92.717834,40.888126,,
0.3577775,208.48476,92.717834,40.888126,,
201.51837,332.24985,269.9381,22.443651,,
201.51837,332.24985,269.9381,22.443651,,
288.94666,538.80475,398.27338,48.223156,,
76.93419,212.91527,147.7979,21.374292,,
49.29667,130.21701,81.24575,14.124166,,
5.0786023,68.40801,28.723513,12.928432,,
43.142155,136.25874,82.22299,15.727675,,
43.142155,136.25874,82.22299,15.727675,,
4.9143567,124.69984,55.92765,20.8582,,
15.405666,113.35256,68.75816,15.94977,,
49.29667,130.21701,81.24575,14.124166,,
5.0786023,68.40801,28.723513,12.928432,,
43.142155,136.25874,82.22299,15.727675,,
43.142155,136.25874,82.22299,15.727675,,
4.9143567,124.69984,55.92765,20.8582,,
15.405666,113.35256,68.75816,15.94977,,
4.3354225,221.06035,110.863625,37.66421,,
24.405735,101.87383,60.4307,12.912899,,
4.5219646,147.65855,65.54604,22.87376,,
8.512429,175.10011,85.47346,24.101467,,
96.57822,237.09047,168.18068,23.699362,,
